Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,SMA_50,Volatility_20,Returns,ECB_Rate,Dividend_Flag,World_Event
2000-01-17,9.607061386108398,9.624370574951172,9.131034851074219,9.208930015563965,2.4543662071228027,31619384,0.0,0.0,0.0,9.574859736432627,0.0,0.0,-0.02653251676932522,0.0,0,0
2000-01-18,9.174309730529785,9.174309730529785,8.689629554748535,8.741559982299805,2.329802989959717,20093136,0.0,0.0,0.0,9.495497855086644,0.0,0.0,-0.05075182811404366,0.0,0,0
2000-01-19,8.663664817810059,8.750214576721191,8.542494773864746,8.741559982299805,2.329802989959717,20666919,0.0,0.0,0.0,9.423694248154563,0.0,0.0,0.0,0.0,0,0
2000-01-20,8.828109741210938,9.070449829101562,8.793490409851074,8.923315048217773,2.3782451152801514,11769910,0.0,0.0,0.0,9.37603908625582,0.0,0.0,0.020792063005458106,0.0,0,0
2000-01-21,8.98390007019043,9.061795234680176,8.594425201416016,8.646354675292969,2.304429531097412,18255137,0.0,0.0,0.0,9.306545332830787,0.0,0.0,-0.031037834193708203,0.0,0,0
2000-01-24,8.741559982299805,8.914660453796387,8.655010223388672,8.741559982299805,2.329802989959717,9894501,0.0,0.0,0.0,9.252737204208788,0.0,0.0,0.011011034196744873,0.0,0,0
2000-01-25,8.655010223388672,8.758870124816895,8.603079795837402,8.741559982299805,2.329802989959717,15844637,0.0,0.0,0.0,9.204053659265076,0.0,0.0,0.0,0.0,0,0
2000-01-26,8.85407543182373,8.992554664611816,8.741559982299805,8.96658992767334,2.3897783756256104,22642896,0.0,0.0,0.0,9.18143806578015,0.0,0.0,0.025742538612007815,0.0,0,0
2000-01-27,9.061795234680176,9.070449829101562,8.871384620666504,8.992554664611816,2.396698236465454,50176740,0.0,0.0,0.0,9.163449170430784,0.0,0.0,0.0028957203516515317,0.0,0,0
2000-01-28,9.035829544067383,9.035829544067383,8.680974960327148,8.715595245361328,2.3228843212127686,13102872,0.0,0.0,9.175608730316162,9.120796415662264,0.0,0.3928999671849439,-0.030798747361570178,0.0,0,0
2000-01-31,8.741559982299805,8.845419883728027,8.611735343933105,8.715595245361328,2.3356409072875977,49721466,0.047603,0.0,9.118918418884277,9.082205828014557,0.0,0.3717934639413329,0.0,0.0,1,0
2000-02-01,9.780160903930664,9.780160903930664,8.680974960327148,8.81945514678955,2.3634731769561768,11642759,0.0,0.0,9.079105377197266,9.057181953612176,0.0,0.3581785856443636,0.011916558594606608,0.0,0,0
2000-02-02,8.897350311279297,8.906004905700684,8.698285102844238,8.81945514678955,2.3634731769561768,10673286,0.0,0.0,9.0509765625,9.034541305343355,0.0,0.35521494774474044,0.0,0.0,0,0
2000-02-03,8.845419883728027,9.035829544067383,8.741559982299805,8.940625190734863,2.3959455490112305,11396777,0.0,0.0,9.02890625,9.02559691347588,0.0,0.34718519568054845,0.013738948940561269,0.0,0,0
2000-02-04,9.044485092163086,9.122380256652832,8.923315048217773,9.01852035522461,2.4168193340301514,13899128,0.0,0.0,8.989958715438842,9.024922955547188,0.0,0.2964075655507517,0.008712496366637623,0.0,0,0
2000-02-07,9.122380256652832,9.295480728149414,9.061795234680176,9.295480728149414,2.491041898727417,12468731,0.0,0.0,8.969186687469483,9.050690362461685,0.0,0.25487030554923235,0.03071017883375471,0.0,0,0
2000-02-08,9.312790870666504,9.511856079101562,9.191619873046875,9.451271057128906,2.532789945602417,12234462,0.0,0.0,8.972648668289185,9.088840904810944,0.0,0.26116574927687436,0.016759792584768007,0.0,0,0
2000-02-09,9.52051067352295,9.52051067352295,9.139690399169922,9.278169631958008,2.486402750015259,10918965,0.0,0.0,8.971783113479614,9.106872212158283,0.0,0.2600658782912548,-0.018315147679563326,0.0,0,0
2000-02-10,9.200275421142578,9.278169631958008,8.96658992767334,9.087759971618652,2.435375452041626,9146146,0.0,0.0,8.96529188156128,9.105051998773556,0.0,0.25518213248782307,-0.02052233014618554,0.0,0,0
2000-02-11,9.087759971618652,9.096414566040039,8.525184631347656,8.594425201416016,2.303169012069702,17391741,0.0,0.0,8.922016859054565,9.056420875215695,0.0,0.2398097349598686,-0.054285629433802884,0.0,0,0
2000-02-14,8.93196964263916,9.364721298217773,8.611735343933105,9.009864807128906,2.414498805999756,26742175,0.0,0.0,8.912063598632812,9.051986963969334,0.0,0.23125313373593887,0.04833826532627716,0.0,0,0
2000-02-15,9.131034851074219,9.44261646270752,9.044485092163086,9.156999588012695,2.453929901123047,21321476,0.0,0.0,8.932835578918457,9.061988166259178,0.0,0.23377619501996802,0.016330409393864764,0.0,0,0
2000-02-16,9.37337589263916,9.641680717468262,9.226240158081055,9.615715980529785,2.5768589973449707,33672600,0.0,0.0,8.976543378829955,9.114724148570664,0.0,0.2743323696178945,0.05009461757731093,0.0,0,0
2000-02-17,9.546476364135742,9.762850761413574,9.529166221618652,9.607061386108398,2.5745391845703125,16808772,0.0,0.0,9.010730695724487,9.161613409288544,0.0,0.30790044366533387,-0.0009000468024337183,0.0,0,0
2000-02-18,9.615715980529785,9.650336265563965,9.364721298217773,9.364721298217773,2.509596109390259,18340717,0.0,0.0,9.046649026870728,9.180957017757994,0.0,0.30504425158864895,-0.02522520447730703,0.0,0,0
2000-02-21,9.304136276245117,9.589751243591309,9.260860443115234,9.529166221618652,2.553663730621338,8925338,0.0,0.0,9.08602933883667,9.214119799078055,0.0,0.3142840863578348,0.01756004457198057,0.0,0,0
2000-02-22,9.52051067352295,9.650336265563965,9.295480728149414,9.399340629577637,2.518874168395996,11592996,0.0,0.0,9.11891837120056,9.231759878173253,0.0,0.3107365028727359,-0.013624024287296255,0.0,0,0
2000-02-23,9.477235794067383,9.607061386108398,9.304136276245117,9.607061386108398,2.5745391845703125,9405260,0.0,0.0,9.150941944122314,9.267502878928982,0.0,0.3267991314470485,0.022099503009510135,0.0,0,0
2000-02-24,9.52051067352295,9.598405838012695,9.304136276245117,9.347411155700684,2.5049564838409424,11082867,0.0,0.0,9.168684768676759,9.275113191002477,0.0,0.3273798082623887,-0.02702701897826565,0.0,0,0
2000-02-25,9.37337589263916,9.555130958557129,9.304136276245117,9.40799617767334,2.521193265914917,9944867,0.0,0.0,9.203304815292359,9.28776871354256,0.0,0.31324970030521554,0.006481476096802163,0.0,0,0
2000-02-28,9.433960914611816,9.485891342163086,9.286826133728027,9.35606575012207,2.5072758197784424,9537525,0.0,0.0,9.235328340530396,9.2942731932168,0.0,0.2928397509793355,-0.005519818096281659,0.0,0,0
2000-02-29,9.399340629577637,9.607061386108398,9.35606575012207,9.433960914611816,2.528151750564575,7498301,0.0,0.0,9.266053628921508,9.30757678573061,0.0,0.2788105180564106,0.008325632436767538,0.0,0,0
2000-03-01,9.477235794067383,9.494545936584473,9.321446418762207,9.416650772094727,2.523512125015259,9141201,0.0,0.0,9.295913410186767,9.317964784431956,0.0,0.2597942464360244,-0.001834875369292499,0.0,0,0
2000-03-02,9.468581199645996,9.589751243591309,9.44261646270752,9.563785552978516,2.5629427433013916,14128833,0.0,0.0,9.32707142829895,9.341376286198296,0.0,0.25219846855548655,0.015624958856901516,0.0,0,0
2000-03-03,9.650336265563965,9.736886024475098,9.433960914611816,9.468581199645996,2.537429094314575,16796144,0.0,0.0,9.34957447052002,9.353491039859982,0.0,0.24313422714734698,-0.009954672530572362,0.0,0,0
2000-03-06,9.624370574951172,9.624370574951172,9.433960914611816,9.433960914611816,2.528151750564575,12355814,0.0,0.0,9.35649847984314,9.361154837455395,0.0,0.24348423667564212,-0.0036563329081947815,0.0,0,0
2000-03-07,9.451271057128906,9.563785552978516,9.364721298217773,9.399340629577637,2.518874168395996,10034784,0.0,0.0,9.353901958465576,9.364791579562276,0.0,0.24269600506374076,-0.003669750738585109,0.0,0,0
2000-03-08,9.35606575012207,9.563785552978516,9.347411155700684,9.477235794067383,2.539748430252075,9208349,0.0,0.0,9.363855266571045,9.375500552372285,0.0,0.2435072839594914,0.008287300945837295,0.0,0,0
2000-03-09,9.485891342163086,9.650336265563965,9.433960914611816,9.546476364135742,2.558304786682129,14804511,0.0,0.0,9.386791086196899,9.391783963016424,0.0,0.23766639228658779,0.0073059879033190445,0.0,0,0
2000-03-10,9.641680717468262,9.684955596923828,9.494545936584473,9.684955596923828,2.595414876937866,59945035,0.0,0.0,9.44131760597229,9.419705071007606,9.2471856880188,0.1580833423336227,0.014505795385229892,0.0,0,0
2000-03-13,9.676301002502441,9.676301002502441,9.676301002502441,9.676301002502441,2.59309458732605,0,0.0,0.0,9.474639415740967,9.444142778769018,9.243723678588868,0.13011641310640665,-0.0008936121941679476,0.0,0,0
2000-03-14,9.736886024475098,9.771506309509277,9.572441101074219,9.771506309509277,2.618608236312866,23476575,0.0,0.0,9.505364751815796,9.47532025788714,9.246839485168458,0.12355039567382793,0.009839018751299111,0.0,0,0
2000-03-15,9.633026123046875,9.909985542297363,9.607061386108398,9.849401473999023,2.6394824981689453,33445529,0.0,0.0,9.517049026489257,9.510947040373985,9.25618688583374,0.14390836488452596,0.00797166394028137,0.0,0,0
2000-03-16,9.935951232910156,10.039811134338379,9.89267635345459,10.013846397399902,2.68355131149292,16516306,0.0,0.0,9.537388277053832,9.558842217233597,9.26882318496704,0.1812114834254752,0.01669593059385277,0.0,0,0
2000-03-17,10.135017395019531,10.386012077331543,10.057121276855469,10.26484203338623,2.7508139610290527,24520456,0.0,0.0,9.582394313812255,9.626080294962419,9.27817060470581,0.2387223280086679,0.025064857800445095,0.0,0,0
2000-03-20,10.212911605834961,10.37735652923584,10.212911605834961,10.256187438964844,2.7484939098358154,20072443,0.0,0.0,9.618745374679566,9.686090499153126,9.289075927734375,0.28167867108017863,-0.000843129820530919,0.0,0,0
2000-03-21,10.178292274475098,10.273496627807617,9.909985542297363,10.126360893249512,2.7137041091918945,11023983,0.0,0.0,9.655096387863159,9.72802101287659,9.303962516784669,0.2982953102670256,-0.012658363206399792,0.0,0,0
2000-03-22,10.126360893249512,10.256187438964844,9.927295684814453,10.022500991821289,2.6858699321746826,12947772,0.0,0.0,9.675868368148803,9.756066725157037,9.318502922058105,0.3090453065690685,-0.010256389489086692,0.0,0,0
2000-03-23,10.039811134338379,10.143671989440918,9.82343578338623,9.849401473999023,2.6394824981689453,10456218,0.0,0.0,9.70096788406372,9.764955748856273,9.331139259338379,0.30125185416931766,-0.01727109011648098,0.0,0,0
2000-03-24,9.84074592590332,10.065775871276855,9.780160903930664,9.979226112365723,2.6742732524871826,5547595,0.0,0.0,9.72952938079834,9.785362450142888,9.341525268554687,0.29908465199554435,0.01318096726074347,0.0,0,0
2000-03-27,9.8753662109375,9.979226112365723,9.780160903930664,9.884020805358887,2.6487600803375244,6323555,0.0,0.0,9.755927133560181,9.794758483972982,9.355027084350587,0.2874604450532423,-0.009540349715982721,0.0,0,0
2000-03-28,9.84074592590332,10.117706298828125,9.82343578338623,10.057121276855469,2.6951475143432617,7847503,0.0,0.0,9.787085151672363,9.819745416628457,9.381338310241699,0.2844825279892413,0.0175131634084309,0.0,0,0
2000-03-29,9.961915969848633,10.074431419372559,9.8753662109375,9.961915969848633,2.6696343421936035,5076510,0.0,0.0,9.814348411560058,9.833285469316094,9.405745429992676,0.2730099616949485,-0.009466457089061131,0.0,0,0
2000-03-30,9.866710662841797,9.935951232910156,9.754196166992188,9.832091331481934,2.634843111038208,8482743,0.0,0.0,9.82776370048523,9.833171741903316,9.423920955657959,0.26656568362835054,-0.013032095307733416,0.0,0,0
2000-03-31,9.745540618896484,9.82343578338623,9.719575881958008,9.719575881958008,2.6046905517578125,25821725,0.0,0.0,9.84031343460083,9.822353088575191,9.44538537979126,0.2543961507402694,-0.011443694503086688,0.0,0,0
2000-04-03,9.719575881958008,9.84074592590332,9.633026123046875,9.736886024475098,2.609330415725708,7839585,0.0,0.0,9.855459690093994,9.814213368184706,9.465291900634766,0.23737792500040472,0.001780956569228609,0.0,0,0
2000-04-04,9.771506309509277,10.039811134338379,9.762850761413574,9.84074592590332,2.637162685394287,21091401,0.0,0.0,9.877529954910278,9.816740278443621,9.487275619506836,0.21188965251077058,0.010666644465916031,0.0,0,0
2000-04-05,9.85805606842041,9.953261375427246,9.572441101074219,9.676301002502441,2.59309458732605,12807044,0.0,0.0,9.887483215332031,9.803365109306366,9.501469841003418,0.19619050894519746,-0.016710615703228182,0.0,0,0
2000-04-06,9.693611145019531,9.693611145019531,9.39068603515625,9.399340629577637,2.518874168395996,21512475,0.0,0.0,9.880126428604125,9.764886587427439,9.509605560302735,0.21178920322467604,-0.02862254624501437,0.0,0,0
2000-04-07,9.511856079101562,9.615715980529785,9.451271057128906,9.589751243591309,2.5699002742767334,11061083,0.0,0.0,9.8753662109375,9.748207030871617,9.527088680267333,0.21740231521259054,0.02025786930356488,0.0,0,0
2000-04-10,9.615715980529785,9.771506309509277,9.50320053100586,9.762850761413574,2.6162877082824707,8624985,0.0,0.0,9.879693698883056,9.749601671875613,9.548033790588379,0.21406710613730381,0.018050470072197733,0.0,0,0
2000-04-11,9.607061386108398,9.771506309509277,9.607061386108398,9.615715980529785,2.5768589973449707,8956274,0.0,0.0,9.871904182434083,9.736850653652201,9.563959007263184,0.22093533060810075,-0.0150708829295354,0.0,0,0
2000-04-12,9.771506309509277,9.832091331481934,9.589751243591309,9.702265739440918,2.6000518798828125,7841431,0.0,0.0,9.864547395706177,9.733556852298745,9.58161521911621,0.2241503688366292,0.009000864739181269,0.0,0,0
2000-04-13,9.684955596923828,9.979226112365723,9.667646408081055,9.935951232910156,2.6626763343811035,11700748,0.0,0.0,9.860652637481689,9.75283250759507,9.601521739959717,0.22208690835257638,0.024085662024209142,0.0,0,0
2000-04-14,9.909985542297363,10.039811134338379,9.667646408081055,9.780160903930664,2.620925188064575,11107265,0.0,0.0,9.83641858100891,9.755435212007983,9.616754550933837,0.20111444292614392,-0.015679457892615156,0.0,0,0
2000-04-17,9.433960914611816,9.676301002502441,9.286826133728027,9.633026123046875,2.5814976692199707,27652226,0.0,0.0,9.805260515213012,9.743777203535496,9.623505458831787,0.17980098068928746,-0.015044208610581755,0.0,0,0
2000-04-18,9.693611145019531,9.745540618896484,9.40799617767334,9.555130958557129,2.560622215270996,9282542,0.0,0.0,9.776699018478393,9.725810894489937,9.625582656860352,0.1712774942820204,-0.008086261107855042,0.0,0,0
2000-04-19,9.607061386108398,9.624370574951172,9.44261646270752,9.44261646270752,2.530470132827759,15705839,0.0,0.0,9.747704792022706,9.698839996224946,9.628871593475342,0.17648063283021295,-0.011775296051682704,0.0,0,0
2000-04-20,9.494545936584473,9.771506309509277,9.433960914611816,9.719575881958008,2.6046905517578125,22860411,0.0,0.0,9.741213512420654,9.700814842485237,9.64150791168213,0.17492391545407365,0.02933079198380084,0.0,0,0
2000-04-21,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.558304786682129,0,0.0,0.0,9.719576025009156,9.686115939785285,9.660548934936523,0.17064553747118705,-0.017809369454441115,0.0,0,0
2000-04-24,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.558304786682129,0,0.0,0.0,9.702698802947998,9.672816932580567,9.67128116607666,0.17021699526099796,0.0,0.0,0,0
2000-04-25,9.633026123046875,9.866710662841797,9.563785552978516,9.84074592590332,2.637162685394287,11835006,0.0,0.0,9.691880035400391,9.688810170039877,9.684956092834472,0.1524542187637671,0.030824940066168427,0.0,0,0
2000-04-26,9.944605827331543,9.996536254882812,9.788816452026367,9.909985542297363,2.6557183265686035,8248167,0.0,0.0,9.689283514022828,9.709874491207257,9.690841484069825,0.14798990992253294,0.007036013013178799,0.0,0,0
2000-04-27,9.909985542297363,9.909985542297363,9.581095695495605,9.667646408081055,2.5907750129699707,9681403,0.0,0.0,9.681061267852783,9.705852769004762,9.692053184509277,0.1441565742924937,-0.02445403509237909,0.0,0,0
2000-04-28,9.736886024475098,9.953261375427246,9.676301002502441,9.927295684814453,2.660357713699341,24653673,0.0,0.0,9.691447257995605,9.726942570510447,9.703304672241211,0.15420967904209232,0.02685754792566275,0.0,0,0
2000-05-01,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.558304786682129,0,0.0,0.0,9.681926774978638,9.709755312760475,9.703650875091553,0.15710723185553427,-0.038360831868969214,0.0,0,0
2000-05-02,9.909985542297363,10.117706298828125,9.849401473999023,10.117706298828125,2.725684642791748,8099687,0.050087,0.0,9.695774793624878,9.74860778762406,9.718018188476563,0.1820664832333703,0.05983673063271633,0.0,1,0
2000-05-03,9.961915969848633,10.083086013793945,9.676301002502441,9.693611145019531,2.611433744430542,9926485,0.0,0.0,9.696640300750733,9.743370012137914,9.719749183654786,0.18201017218613214,-0.04191613605721234,0.0,0,0
2000-05-04,9.684955596923828,9.935951232910156,9.667646408081055,9.84074592590332,2.6659486293792725,10449404,0.054094,0.0,9.718710565567017,9.752643908687,9.729615879058837,0.1704581686213343,0.015178531373149395,0.0,1,0
2000-05-05,9.82343578338623,9.944605827331543,9.650336265563965,9.650336265563965,2.6143639087677,7258987,0.0,0.0,9.72173981666565,9.742900323627664,9.73446268081665,0.16857370224406548,-0.01934910846932336,0.0,0,0
2000-05-08,9.667646408081055,9.745540618896484,9.607061386108398,9.710921287536621,2.6307783126831055,7733630,0.0,0.0,9.719143342971801,9.739854701142802,9.741559791564942,0.16830687291822807,0.006278021853896032,0.0,0,0
2000-05-09,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.5862298011779785,0,0.0,0.0,9.7156813621521,9.721437716665939,9.74381010055542,0.171232963196109,-0.01693401877450429,0.0,0,0
2000-05-10,9.399340629577637,9.477235794067383,9.070449829101562,9.122380256652832,2.471336603164673,15409929,0.0,0.0,9.686687088012695,9.664384625236119,9.737924690246581,0.2166863717340411,-0.04442436049767606,0.0,0,0
2000-05-11,9.00121021270752,9.33875560760498,8.914660453796387,9.33875560760498,2.5299551486968994,11701615,0.0,0.0,9.656827306747436,9.633372337842678,9.733424091339112,0.22162061710488717,0.0237191768885483,0.0,0,0
2000-05-12,9.304136276245117,9.42530632019043,9.122380256652832,9.278169631958008,2.513542652130127,6698074,0.0,0.0,9.631727743148804,9.599543508710804,9.729615859985351,0.23494332544131227,-0.006487585519170724,0.0,0,0
2000-05-15,9.295480728149414,9.330101013183594,9.087759971618652,9.191619873046875,2.4900944232940674,11258936,0.0,0.0,9.609657430648804,9.560693638647573,9.724769039154053,0.25471555186514855,-0.009328322540365974,0.0,0,0
2000-05-16,9.33875560760498,9.416650772094727,9.252204895019531,9.295480728149414,2.5182323455810547,9471107,0.0,0.0,9.596674919128418,9.535435266219176,9.722691841125489,0.2640856307500585,0.01129951592179057,0.0,0,0
2000-05-17,9.304136276245117,9.321446418762207,8.914660453796387,8.957935333251953,2.426788091659546,15645770,0.0,0.0,9.57244086265564,9.48043527260325,9.71230583190918,0.2989095663022345,-0.03631284973517024,0.0,0,0
2000-05-18,9.00121021270752,9.148344993591309,8.957935333251953,9.053139686584473,2.4525792598724365,14660202,0.0,0.0,9.539119052886964,9.439740454887176,9.702439098358154,0.3181699136551686,0.010627934874582134,0.0,0,0
2000-05-19,9.044485092163086,9.061795234680176,8.698285102844238,8.880040168762207,2.405683994293213,12520528,0.0,0.0,9.505797243118286,9.386435665732417,9.686340789794922,0.3506035225523757,-0.01912038517187309,0.0,0,0
2000-05-22,8.871384620666504,9.01852035522461,8.706939697265625,8.741559982299805,2.368168830871582,8095259,0.0,0.0,9.46555142402649,9.32501893397693,9.667645969390868,0.38970589797042415,-0.015594545050544029,0.0,0,0
2000-05-23,8.862730026245117,8.888694763183594,8.655010223388672,8.784834861755371,2.3798935413360596,8648401,0.0,0.0,9.412755870819092,9.27357283186059,9.64791254043579,0.40732760424942094,0.004950475606549709,0.0,0,0
2000-05-24,8.698285102844238,8.85407543182373,8.689629554748535,8.776180267333984,2.3775479793548584,8304255,0.0,0.0,9.356065607070922,9.226202111429485,9.626448116302491,0.41333783806605023,-0.000985174400837563,0.0,0,0
2000-05-25,8.845419883728027,9.079105377197266,8.750214576721191,9.079105377197266,2.459613561630249,8360912,0.0,0.0,9.326638555526733,9.212192898645464,9.607753295898437,0.4109309421613763,0.03451673742286321,0.0,0,0
2000-05-26,8.880040168762207,9.00121021270752,8.828109741210938,8.906004905700684,2.4127185344696045,5807143,0.0,0.0,9.275574016571046,9.183032137412628,9.580576553344727,0.39552845947999854,-0.019065807070742347,0.0,0,0
2000-05-29,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.5862298011779785,0,0.0,0.0,9.275574016571046,9.21764587329102,9.566382331848144,0.39552845947999854,0.07191456384950978,0.0,0,0
2000-05-30,8.94927978515625,9.079105377197266,8.802145004272461,9.01852035522461,2.4432005882263184,8586728,0.0,0.0,9.22061471939087,9.198681538237075,9.544225521087647,0.34556527298533385,-0.05530375698562051,0.0,0,0
2000-05-31,9.096414566040039,9.139690399169922,8.923315048217773,9.096414566040039,2.464303493499756,8209328,0.0,0.0,9.190754890441895,9.188941826599262,9.525703792572022,0.327892767429006,0.008637138659924881,0.0,0,0
2000-06-01,9.044485092163086,9.433960914611816,9.027174949645996,9.433960914611816,2.5557479858398438,10039805,0.0,0.0,9.17041563987732,9.212276977838552,9.517394981384278,0.29657224143932465,0.03710762588063554,0.0,0,0
2000-06-02,9.35606575012207,9.52051067352295,9.269515037536621,9.416650772094727,2.551057815551758,14161057,0.0,0.0,9.158731365203858,9.231741148720094,9.506143474578858,0.28085623605984156,-0.001834875369292499,0.0,0,0
2000-06-05,9.511856079101562,9.52051067352295,9.37337589263916,9.399340629577637,2.5463690757751465,6982742,0.0,0.0,9.143152332305908,9.24770300403986,9.496449871063232,0.25617112534975695,-0.001838248325868319,0.0,0,0
2000-06-06,9.433960914611816,9.44261646270752,9.061795234680176,9.148344993591309,2.4783718585968018,10923693,0.0,0.0,9.123245763778687,9.238240336378093,9.47827434539795,0.23800492293288053,-0.02670353654345714,0.0,0,0
2000-06-07,9.122380256652832,9.312790870666504,8.940625190734863,9.304136276245117,2.5205771923065186,9849801,0.0,0.0,9.132333564758301,9.244516140174952,9.465118751525878,0.2414157136701312,0.017029449890985315,0.0,0,0
2000-06-08,9.382031440734863,9.433960914611816,9.269515037536621,9.39068603515625,2.544022798538208,8613897,0.0,0.0,9.134930086135864,9.258437082554122,9.456290645599365,0.24401795555728215,0.009302288395335312,0.0,0,0
2000-06-09,9.39068603515625,9.433960914611816,9.191619873046875,9.191619873046875,2.4900944232940674,9285829,0.0,0.0,9.130602598190308,9.252073538791528,9.445731525421143,0.2421039480391869,-0.0211982555229856,0.0,0,0
2000-06-12,9.260860443115234,9.286826133728027,8.957935333251953,9.087759971618652,2.461958646774292,7653153,0.0,0.0,9.125409603118896,9.236424627632207,9.432749004364014,0.24184000260410002,-0.011299412167030232,0.0,0,0
2000-06-13,9.165655136108398,9.252204895019531,9.044485092163086,9.061795234680176,2.4549248218536377,7773472,0.0,0.0,9.113725328445435,9.21979325687487,9.41716999053955,0.23881696417101006,-0.0028571107753248004,0.0,0,0
2000-06-14,9.105070114135742,9.234894752502441,9.01852035522461,9.174309730529785,2.485405921936035,12226421,0.0,0.0,9.124544048309327,9.215461492461053,9.407130165100098,0.23627552586411868,0.012416358230983526,0.0,0,0
2000-06-15,9.113724708557129,9.330101013183594,9.070449829101562,9.330101013183594,2.527611494064331,12749979,0.0,0.0,9.138392114639283,9.226379542053676,9.405745372772216,0.23995789789026153,0.016981253874106095,0.0,0,0
2000-06-16,9.304136276245117,9.433960914611816,9.182965278625488,9.433960914611816,2.5557479858398438,27723583,0.0,0.0,9.166088151931763,9.246149196583023,9.402629566192626,0.24053556913719523,0.01113170171271105,0.0,0,0
2000-06-19,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,2.5862298011779785,0,0.0,0.0,9.20633397102356,9.274751783968997,9.39830207824707,0.2329859207930803,0.011926639355655633,0.0,0,0
2000-06-20,9.33875560760498,9.347411155700684,9.217584609985352,9.217584609985352,2.4971296787261963,8990964,0.0,0.0,9.227971458435059,9.26930729120865,9.390339450836182,0.2108214269298084,-0.03445163865758605,0.0,0,0
2000-06-21,9.182965278625488,9.260860443115234,9.061795234680176,9.087759971618652,2.461958646774292,10625113,0.0,0.0,9.243550443649292,9.252017070295317,9.378049335479737,0.18569325187896524,-0.01408445312517781,0.0,0,0
2000-06-22,9.174309730529785,9.382031440734863,9.139690399169922,9.347411155700684,2.532299757003784,8573923,0.0,0.0,9.256965732574463,9.261102221286304,9.366278533935548,0.182857891351784,0.028571527515353523,0.0,0,0
2000-06-23,9.37337589263916,9.42530632019043,9.174309730529785,9.260860443115234,2.5088517665863037,6318510,0.0,0.0,9.27470850944519,9.26107919479382,9.355892524719238,0.16316744778413236,-0.009259324442218886,0.0,0,0
2000-06-26,9.304136276245117,9.468581199645996,9.269515037536621,9.40799617767334,2.548712968826294,7487362,0.0,0.0,9.26778450012207,9.275071288401394,9.351391925811768,0.15369102666471485,0.015887911869732374,0.0,0,0
2000-06-27,9.286826133728027,9.451271057128906,9.286826133728027,9.433960914611816,2.5557479858398438,6215511,0.0,0.0,9.28855652809143,9.290203633754768,9.348968524932861,0.14611641821179167,0.00275985836389836,0.0,0,0
2000-06-28,9.42530632019043,9.459925651550293,9.33875560760498,9.42530632019043,2.553401470184326,7977850,0.0,0.0,9.30500111579895,9.30307055627245,9.34862232208252,0.1417974145170283,-0.0009173871399003053,0.0,0,0
2000-06-29,9.399340629577637,9.40799617767334,9.191619873046875,9.321446418762207,2.525265693664551,21764330,0.0,0.0,9.29937539100647,9.304820638414332,9.340659732818603,0.1386078282898709,-0.011019260053727775,0.0,0,0
