Date,index,Open,High,Low,Close,Volume,SMA_20,EMA_20,SMA_50,Volatility_20,Returns,ECB_Rate,Dividend_Flag,World_Event
2000-03-30,63,9.866710662841797,9.935951232910156,9.754196166992188,9.832091331481934,8482743,9.82776370048523,9.833171741903316,9.423920955657959,0.26656568362835054,-0.013032095307733416,0.0,0,0
2000-03-31,64,9.745540618896484,9.82343578338623,9.719575881958008,9.719575881958008,25821725,9.84031343460083,9.822353088575191,9.44538537979126,0.2543961507402694,-0.011443694503086688,0.0,0,0
2000-04-03,65,9.719575881958008,9.84074592590332,9.633026123046875,9.736886024475098,7839585,9.855459690093994,9.814213368184706,9.465291900634766,0.23737792500040472,0.001780956569228609,0.0,0,0
2000-04-04,66,9.771506309509277,10.039811134338379,9.762850761413574,9.84074592590332,21091401,9.877529954910278,9.816740278443621,9.487275619506836,0.21188965251077058,0.010666644465916031,0.0,0,0
2000-04-05,67,9.85805606842041,9.953261375427246,9.572441101074219,9.676301002502441,12807044,9.887483215332031,9.803365109306366,9.501469841003418,0.19619050894519746,-0.016710615703228182,0.0,0,0
2000-04-06,68,9.693611145019531,9.693611145019531,9.39068603515625,9.399340629577637,21512475,9.880126428604125,9.764886587427439,9.509605560302735,0.21178920322467604,-0.02862254624501437,0.0,0,0
2000-04-07,69,9.511856079101562,9.615715980529785,9.451271057128906,9.589751243591309,11061083,9.8753662109375,9.748207030871617,9.527088680267333,0.21740231521259054,0.02025786930356488,0.0,0,0
2000-04-10,70,9.615715980529785,9.771506309509277,9.50320053100586,9.762850761413574,8624985,9.879693698883056,9.749601671875613,9.548033790588379,0.21406710613730381,0.018050470072197733,0.0,0,0
2000-04-11,71,9.607061386108398,9.771506309509277,9.607061386108398,9.615715980529785,8956274,9.871904182434083,9.736850653652201,9.563959007263184,0.22093533060810075,-0.0150708829295354,0.0,0,0
2000-04-12,72,9.771506309509277,9.832091331481934,9.589751243591309,9.702265739440918,7841431,9.864547395706177,9.733556852298745,9.58161521911621,0.2241503688366292,0.009000864739181269,0.0,0,0
2000-04-13,73,9.684955596923828,9.979226112365723,9.667646408081055,9.935951232910156,11700748,9.860652637481689,9.75283250759507,9.601521739959717,0.22208690835257638,0.024085662024209142,0.0,0,0
2000-04-14,74,9.909985542297363,10.039811134338379,9.667646408081055,9.780160903930664,11107265,9.83641858100891,9.755435212007983,9.616754550933837,0.20111444292614392,-0.015679457892615156,0.0,0,0
2000-04-17,75,9.433960914611816,9.676301002502441,9.286826133728027,9.633026123046875,27652226,9.805260515213012,9.743777203535496,9.623505458831787,0.17980098068928746,-0.015044208610581755,0.0,0,0
2000-04-18,76,9.693611145019531,9.745540618896484,9.40799617767334,9.555130958557129,9282542,9.776699018478393,9.725810894489937,9.625582656860352,0.1712774942820204,-0.008086261107855042,0.0,0,0
2000-04-19,77,9.607061386108398,9.624370574951172,9.44261646270752,9.44261646270752,15705839,9.747704792022706,9.698839996224946,9.628871593475342,0.17648063283021295,-0.011775296051682704,0.0,0,0
2000-04-20,78,9.494545936584473,9.771506309509277,9.433960914611816,9.719575881958008,22860411,9.741213512420654,9.700814842485237,9.64150791168213,0.17492391545407365,0.02933079198380084,0.0,0,0
2000-04-21,79,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.719576025009156,9.686115939785285,9.660548934936523,0.17064553747118705,-0.017809369454441115,0.0,0,0
2000-04-24,80,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.702698802947998,9.672816932580567,9.67128116607666,0.17021699526099796,0.0,0.0,0,0
2000-04-25,81,9.633026123046875,9.866710662841797,9.563785552978516,9.84074592590332,11835006,9.691880035400391,9.688810170039877,9.684956092834472,0.1524542187637671,0.030824940066168427,0.0,0,0
2000-04-26,82,9.944605827331543,9.996536254882812,9.788816452026367,9.909985542297363,8248167,9.689283514022828,9.709874491207257,9.690841484069825,0.14798990992253294,0.007036013013178799,0.0,0,0
2000-04-27,83,9.909985542297363,9.909985542297363,9.581095695495605,9.667646408081055,9681403,9.681061267852783,9.705852769004762,9.692053184509277,0.1441565742924937,-0.02445403509237909,0.0,0,0
2000-04-28,84,9.736886024475098,9.953261375427246,9.676301002502441,9.927295684814453,24653673,9.691447257995605,9.726942570510447,9.703304672241211,0.15420967904209232,0.02685754792566275,0.0,0,0
2000-05-01,85,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.681926774978638,9.709755312760475,9.703650875091553,0.15710723185553427,-0.038360831868969214,0.0,0,0
2000-05-02,86,9.909985542297363,10.117706298828125,9.849401473999023,10.117706298828125,8099687,9.695774793624878,9.74860778762406,9.718018188476563,0.1820664832333703,0.05983673063271633,0.0,0,0
2000-05-03,87,9.961915969848633,10.083086013793945,9.676301002502441,9.693611145019531,9926485,9.696640300750733,9.743370012137914,9.719749183654786,0.18201017218613214,-0.04191613605721234,0.0,0,0
2000-05-04,88,9.684955596923828,9.935951232910156,9.667646408081055,9.84074592590332,10449404,9.718710565567017,9.752643908687,9.729615879058837,0.1704581686213343,0.015178531373149395,0.0,0,0
2000-05-05,89,9.82343578338623,9.944605827331543,9.650336265563965,9.650336265563965,7258987,9.72173981666565,9.742900323627664,9.73446268081665,0.16857370224406548,-0.01934910846932336,0.0,0,0
2000-05-08,90,9.667646408081055,9.745540618896484,9.607061386108398,9.710921287536621,7733630,9.719143342971801,9.739854701142802,9.741559791564942,0.16830687291822807,0.006278021853896032,0.0,0,0
2000-05-09,91,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.7156813621521,9.721437716665939,9.74381010055542,0.171232963196109,-0.01693401877450429,0.0,0,0
2000-05-10,92,9.399340629577637,9.477235794067383,9.070449829101562,9.122380256652832,15409929,9.686687088012695,9.664384625236119,9.737924690246581,0.2166863717340411,-0.04442436049767606,0.0,0,0
2000-05-11,93,9.00121021270752,9.33875560760498,8.914660453796387,9.33875560760498,11701615,9.656827306747436,9.633372337842678,9.733424091339112,0.22162061710488717,0.0237191768885483,0.0,0,0
2000-05-12,94,9.304136276245117,9.42530632019043,9.122380256652832,9.278169631958008,6698074,9.631727743148804,9.599543508710804,9.729615859985351,0.23494332544131227,-0.006487585519170724,0.0,0,0
2000-05-15,95,9.295480728149414,9.330101013183594,9.087759971618652,9.191619873046875,11258936,9.609657430648804,9.560693638647573,9.724769039154053,0.25471555186514855,-0.009328322540365974,0.0,0,0
2000-05-16,96,9.33875560760498,9.416650772094727,9.252204895019531,9.295480728149414,9471107,9.596674919128418,9.535435266219176,9.722691841125489,0.2640856307500585,0.01129951592179057,0.0,0,0
2000-05-17,97,9.304136276245117,9.321446418762207,8.914660453796387,8.957935333251953,15645770,9.57244086265564,9.48043527260325,9.71230583190918,0.2989095663022345,-0.03631284973517024,0.0,0,0
2000-05-18,98,9.00121021270752,9.148344993591309,8.957935333251953,9.053139686584473,14660202,9.539119052886964,9.439740454887176,9.702439098358154,0.3181699136551686,0.010627934874582134,0.0,0,0
2000-05-19,99,9.044485092163086,9.061795234680176,8.698285102844238,8.880040168762207,12520528,9.505797243118286,9.386435665732417,9.686340789794922,0.3506035225523757,-0.01912038517187309,0.0,0,0
2000-05-22,100,8.871384620666504,9.01852035522461,8.706939697265625,8.741559982299805,8095259,9.46555142402649,9.32501893397693,9.667645969390868,0.38970589797042415,-0.015594545050544029,0.0,0,0
2000-05-23,101,8.862730026245117,8.888694763183594,8.655010223388672,8.784834861755371,8648401,9.412755870819092,9.27357283186059,9.64791254043579,0.40732760424942094,0.004950475606549709,0.0,0,0
2000-05-24,102,8.698285102844238,8.85407543182373,8.689629554748535,8.776180267333984,8304255,9.356065607070922,9.226202111429485,9.626448116302491,0.41333783806605023,-0.000985174400837563,0.0,0,0
2000-05-25,103,8.845419883728027,9.079105377197266,8.750214576721191,9.079105377197266,8360912,9.326638555526733,9.212192898645464,9.607753295898437,0.4109309421613763,0.03451673742286321,0.0,0,0
2000-05-26,104,8.880040168762207,9.00121021270752,8.828109741210938,8.906004905700684,5807143,9.275574016571046,9.183032137412628,9.580576553344727,0.39552845947999854,-0.019065807070742347,0.0,0,0
2000-05-29,105,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.275574016571046,9.21764587329102,9.566382331848144,0.39552845947999854,0.07191456384950978,0.0,0,0
2000-05-30,106,8.94927978515625,9.079105377197266,8.802145004272461,9.01852035522461,8586728,9.22061471939087,9.198681538237075,9.544225521087647,0.34556527298533385,-0.05530375698562051,0.0,0,0
2000-05-31,107,9.096414566040039,9.139690399169922,8.923315048217773,9.096414566040039,8209328,9.190754890441895,9.188941826599262,9.525703792572022,0.327892767429006,0.008637138659924881,0.0,0,0
2000-06-01,108,9.044485092163086,9.433960914611816,9.027174949645996,9.433960914611816,10039805,9.17041563987732,9.212276977838552,9.517394981384278,0.29657224143932465,0.03710762588063554,0.0,0,0
2000-06-02,109,9.35606575012207,9.52051067352295,9.269515037536621,9.416650772094727,14161057,9.158731365203858,9.231741148720094,9.506143474578858,0.28085623605984156,-0.001834875369292499,0.0,0,0
2000-06-05,110,9.511856079101562,9.52051067352295,9.37337589263916,9.399340629577637,6982742,9.143152332305908,9.24770300403986,9.496449871063232,0.25617112534975695,-0.001838248325868319,0.0,0,0
2000-06-06,111,9.433960914611816,9.44261646270752,9.061795234680176,9.148344993591309,10923693,9.123245763778687,9.238240336378093,9.47827434539795,0.23800492293288053,-0.02670353654345714,0.0,0,0
2000-06-07,112,9.122380256652832,9.312790870666504,8.940625190734863,9.304136276245117,9849801,9.132333564758301,9.244516140174952,9.465118751525878,0.2414157136701312,0.017029449890985315,0.0,0,0
2000-06-08,113,9.382031440734863,9.433960914611816,9.269515037536621,9.39068603515625,8613897,9.134930086135864,9.258437082554122,9.456290645599365,0.24401795555728215,0.009302288395335312,0.0,0,0
2000-06-09,114,9.39068603515625,9.433960914611816,9.191619873046875,9.191619873046875,9285829,9.130602598190308,9.252073538791528,9.445731525421143,0.2421039480391869,-0.0211982555229856,0.0,0,0
2000-06-12,115,9.260860443115234,9.286826133728027,8.957935333251953,9.087759971618652,7653153,9.125409603118896,9.236424627632207,9.432749004364014,0.24184000260410002,-0.011299412167030232,0.0,0,0
2000-06-13,116,9.165655136108398,9.252204895019531,9.044485092163086,9.061795234680176,7773472,9.113725328445435,9.21979325687487,9.41716999053955,0.23881696417101006,-0.0028571107753248004,0.0,0,0
2000-06-14,117,9.105070114135742,9.234894752502441,9.01852035522461,9.174309730529785,12226421,9.124544048309327,9.215461492461053,9.407130165100098,0.23627552586411868,0.012416358230983526,0.0,0,0
2000-06-15,118,9.113724708557129,9.330101013183594,9.070449829101562,9.330101013183594,12749979,9.138392114639283,9.226379542053676,9.405745372772216,0.23995789789026153,0.016981253874106095,0.0,0,0
2000-06-16,119,9.304136276245117,9.433960914611816,9.182965278625488,9.433960914611816,27723583,9.166088151931763,9.246149196583023,9.402629566192626,0.24053556913719523,0.01113170171271105,0.0,0,0
2000-06-19,120,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.20633397102356,9.274751783968997,9.39830207824707,0.2329859207930803,0.011926639355655633,0.0,0,0
2000-06-20,121,9.33875560760498,9.347411155700684,9.217584609985352,9.217584609985352,8990964,9.227971458435059,9.26930729120865,9.390339450836182,0.2108214269298084,-0.03445163865758605,0.0,0,0
2000-06-21,122,9.182965278625488,9.260860443115234,9.061795234680176,9.087759971618652,10625113,9.243550443649292,9.252017070295317,9.378049335479737,0.18569325187896524,-0.01408445312517781,0.0,0,0
2000-06-22,123,9.174309730529785,9.382031440734863,9.139690399169922,9.347411155700684,8573923,9.256965732574463,9.261102221286304,9.366278533935548,0.182857891351784,0.028571527515353523,0.0,0,0
2000-06-23,124,9.37337589263916,9.42530632019043,9.174309730529785,9.260860443115234,6318510,9.27470850944519,9.26107919479382,9.355892524719238,0.16316744778413236,-0.009259324442218886,0.0,0,0
2000-06-26,125,9.304136276245117,9.468581199645996,9.269515037536621,9.40799617767334,7487362,9.26778450012207,9.275071288401394,9.351391925811768,0.15369102666471485,0.015887911869732374,0.0,0,0
2000-06-27,126,9.286826133728027,9.451271057128906,9.286826133728027,9.433960914611816,6215511,9.28855652809143,9.290203633754768,9.348968524932861,0.14611641821179167,0.00275985836389836,0.0,0,0
2000-06-28,127,9.42530632019043,9.459925651550293,9.33875560760498,9.42530632019043,7977850,9.30500111579895,9.30307055627245,9.34862232208252,0.1417974145170283,-0.0009173871399003053,0.0,0,0
2000-06-29,128,9.399340629577637,9.40799617767334,9.191619873046875,9.321446418762207,21764330,9.29937539100647,9.304820638414332,9.340659732818603,0.1386078282898709,-0.011019260053727775,0.0,0,0
2000-06-30,129,9.35606575012207,9.563785552978516,9.286826133728027,9.563785552978516,16474931,9.306732130050658,9.32948396361092,9.341005916595458,0.1486973715406474,0.025998018261256917,0.0,0,0
2000-07-03,130,9.485891342163086,9.563785552978516,9.399340629577637,9.511856079101562,8415481,9.312357902526855,9.34685273651479,9.340313510894775,0.15440441971608648,-0.005429803249904608,0.0,0,0
2000-07-04,131,9.44261646270752,9.80612564086914,9.44261646270752,9.736886024475098,11513362,9.341784954071045,9.383998763939582,9.338236312866211,0.1760649755219066,0.02365783749272099,0.0,0,0
2000-07-05,132,9.693611145019531,9.953261375427246,9.529166221618652,9.537820816040039,30376832,9.353469181060792,9.398648483187245,9.330793018341064,0.18111654426653495,-0.02044444270320911,0.0,0,0
2000-07-06,133,9.546476364135742,9.745540618896484,9.546476364135742,9.650336265563965,10992199,9.366451692581176,9.422618748175504,9.330446815490722,0.19285048872924826,0.011796766965332939,0.0,0,0
2000-07-07,134,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.38419451713562,9.434414711600288,9.322830429077149,0.19224182548391022,-0.01076230906054887,0.0,0,0
2000-07-10,135,9.736886024475098,9.866710662841797,9.719575881958008,9.797471046447754,14384234,9.419680070877074,9.468991505395286,9.327850322723389,0.19998960884321695,0.02629186652102855,0.0,0,0
2000-07-11,136,9.780160903930664,9.85805606842041,9.598405838012695,9.745540618896484,18557170,9.453867340087891,9.495329516204924,9.320407009124756,0.19394100873501527,-0.005300391019792627,0.0,0,0
2000-07-12,137,9.529166221618652,9.702265739440918,9.529166221618652,9.650336265563965,39633609,9.4776686668396,9.510092063762928,9.319541511535645,0.18690930829612562,-0.00976901713876388,0.0,0,0
2000-07-13,138,9.607061386108398,9.754196166992188,9.546476364135742,9.728231430053711,37720186,9.497575187683106,9.530867241504907,9.317291221618653,0.19151017500645667,0.008071756501139227,0.0,0,0
2000-07-14,139,9.658990859985352,9.762850761413574,9.658990859985352,9.736886024475098,26078536,9.51272144317627,9.550488077978258,9.319022216796874,0.19808046148863645,0.0008896369790967196,0.0,0,0
2000-07-17,140,9.736886024475098,9.745540618896484,9.581095695495605,9.624370574951172,17443052,9.516616153717042,9.557524506261393,9.317291202545166,0.19953950588669908,-0.011555588639027059,0.0,0,0
2000-07-18,141,9.589751243591309,9.719575881958008,9.589751243591309,9.650336265563965,19847394,9.538253736495971,9.566363721433067,9.31936840057373,0.18856825906037286,0.0026979105189872676,0.0,0,0
2000-07-19,142,9.667646408081055,9.702265739440918,9.607061386108398,9.676301002502441,10192312,9.56768078804016,9.576833938677769,9.330446815490722,0.15801318505661055,0.0026905525594096424,0.0,0,0
2000-07-20,143,9.702265739440918,9.719575881958008,9.641680717468262,9.710921287536621,10573845,9.585856294631958,9.589604162378611,9.337890129089356,0.15214039834286874,0.003577842920060803,0.0,0,0
2000-07-21,144,9.658990859985352,9.719575881958008,9.572441101074219,9.633026123046875,11110948,9.60446457862854,9.59373958720416,9.344987258911132,0.1316823610244033,-0.008021397989263934,0.0,0,0
2000-07-24,145,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.61138858795166,9.589238327864312,9.35208438873291,0.1242384384620532,-0.008984690564065145,0.0,0,0
2000-07-25,146,9.719575881958008,9.797471046447754,9.650336265563965,9.650336265563965,14571941,9.622207355499267,9.595057179073802,9.3591814994812,0.11719619850532965,0.010879396487944337,0.0,0,0
2000-07-26,147,9.676301002502441,9.788816452026367,9.650336265563965,9.728231430053711,13522791,9.637353610992431,9.607740441071888,9.374587421417237,0.1097477815404738,0.008071756501139227,0.0,0,0
2000-07-27,148,9.546476364135742,9.546476364135742,9.546476364135742,9.546476364135742,0,9.648605108261108,9.60190576707797,9.384454154968262,0.08422286587437866,-0.018683258845638373,0.0,0,0
