Date,Open,High,Low,Close,Volume,SMA_20,EMA_20,SMA_50,Volatility_20,Returns,ECB_Rate,Dividend_Flag,World_Event
2000-01-24,0.5774051734811627,0.5691153026246617,0.5686508121244258,0.565381789583095,0.00975846213688257,0.0,0.6236848895244053,0.0,0.0,0.436268892716348,0.0,0.0,0.0
2000-01-25,0.5650748698893715,0.5813627305422595,0.5675231163158366,0.580523354028369,0.015692579281520107,0.0,0.620859499464274,0.0,0.0,0.48078460303144244,0.0,0.0,0.0
2000-01-26,0.5919774414917693,0.59750699701157,0.5883857126571697,0.6023944593749037,0.015178515300139988,0.0,0.6204769763583607,0.0,0.0,0.5044835683342218,0.0,0.0,0.0
2000-01-27,0.6104729525140888,0.6309088571333404,0.6115037565862889,0.6309951612898063,0.02273597241599462,0.0,0.6229735248220312,0.0,0.0,0.5262302389125331,0.0,0.0,0.0
2000-01-28,0.6429802682596273,0.6342490597235766,0.6137592041740753,0.6281910977746948,0.02682614784073183,0.6688311618772483,0.6249536092225151,0.0,0.36480331199081645,0.41377582027299586,0.0,0.0,0.0
2000-01-31,0.6289685191710406,0.6231151247697186,0.6137592041740753,0.6169752333839983,0.016422618632122545,0.666453621113755,0.6256303627144472,0.0,0.3210024561822167,0.3845504432650865,0.0,0.0,0.0
2000-02-01,0.6272870736742455,0.6247851984347383,0.619961643062532,0.6270695169023359,0.01586073153327177,0.6654821515623138,0.6272459403437958,0.0,0.30320146117074465,0.4590263569747092,0.0,0.0,0.0
2000-02-02,0.6289685191710406,0.6203316134011557,0.6188338912833349,0.624826355157618,0.012728306521869532,0.6652009352897541,0.6284847042552055,0.0,0.29932330040072186,0.41567454488938443,0.0,0.0,0.0
2000-02-03,0.6267266103868581,0.6309088571333404,0.619961643062532,0.6309951612898063,0.012924719628299367,0.6652009352897541,0.6302186119667955,0.0,0.29932330040072186,0.44497197246013204,0.0,0.0,0.0
2000-02-04,0.6396174329006694,0.6309088571333404,0.6222170906503185,0.6197791855648958,0.01750193132620634,0.6642550303926028,0.6306726231032019,0.0,0.2842343666429785,0.38469420875767546,0.0,0.0,0.0
2000-02-07,0.6216823851657374,0.6158780283675732,0.6092483649691103,0.6057592576590876,0.013538244111428146,0.6632324340702689,0.6296899460990841,0.0,0.2747928837386244,0.374271534713383,0.0,0.0,0.0
2000-02-08,0.6054287272929684,0.6253418896564116,0.6019182862426723,0.6337991134707036,0.022823222937130058,0.6641783389674203,0.6315877553504248,0.0,0.2872247446897925,0.5237519622145634,0.0,0.0,0.0
2000-02-09,0.6368151164637315,0.6281254010249743,0.6177061954747457,0.6152927507412458,0.015094441670512068,0.6646640724742975,0.6314654624496718,0.0,0.2893341262823199,0.35972601314246283,0.0,0.0,0.0
2000-02-10,0.608791562651926,0.6058574205968651,0.6081206691605211,0.6040768306834421,0.013987102769053692,0.6654565869080243,0.6302400595172215,0.0,0.2855645395322194,0.3838731286587697,0.0,0.0,0.0
2000-02-11,0.6054287272929684,0.6604138787033984,0.5968435431628047,0.6601565979737813,0.040503046874435095,0.6681664732526568,0.6347051630974484,0.0,0.32389913329079845,0.6244962505511108,0.0,0.0,0.0
2000-02-14,0.7152810337560074,0.8084956777753615,0.6983375092304279,0.7515666080802837,0.09926324990293132,0.6753502350024627,0.6478303140649554,0.0,0.507687733311351,0.7277709376190016,0.0,0.0,0.0
2000-02-15,0.7657233416018452,0.7561660398157178,0.7316049833486742,0.7291347679646766,0.038431432367603525,0.6822016511711294,0.6574759367053523,0.0,0.584221141106675,0.3565727874013534,0.0,0.0,0.0
2000-02-16,0.7320950992815316,0.7366816260163679,0.7299134396357904,0.7324995105817533,0.032242395058008265,0.6892575871118004,0.6665373523908078,0.0,0.6415936040596375,0.4337676943100392,0.0,0.0,0.0
2000-02-17,0.7248089652762284,0.7311146032792423,0.7304772315694771,0.7324995105817533,0.016673633001182863,0.6963646523610506,0.6747357761062202,0.0,0.6798469544291597,0.4234700115314069,0.0,0.0,0.0
2000-02-18,0.7298531904973489,0.7283310919106794,0.727657992048004,0.7336210914541124,0.02291972122469151,0.7041875380811586,0.682264872153927,0.0,0.6912535112122515,0.42688912040112353,0.0,0.0,0.0
2000-02-21,0.7152810337560074,0.7227641244337505,0.7208917612258605,0.72857392186139,0.01785115141639894,0.711626948911548,0.688575270243325,0.0,0.6849927721008497,0.4081039249256583,0.0,0.0,0.0
2000-02-22,0.7152810337560074,0.7171971016966248,0.7208917612258605,0.7167972113674068,0.024331693900329198,0.7178392411099128,0.6931141837684158,0.0,0.67056702368108,0.3874041292729852,0.0,0.0,0.0
2000-02-23,0.7175228312709252,0.7327847322044586,0.7225833049387442,0.7397898975863008,0.023868183931633893,0.7241026626168572,0.6995060765924187,0.0,0.6807467809791449,0.49486837202364714,0.0,0.0,0.0
2000-02-24,0.7433045319331804,0.7572794222590641,0.7434459012800773,0.7526882446197497,0.028800067525170146,0.7296502636529437,0.7065711921126682,0.0,0.70904205376392,0.46245920750118547,0.0,0.0,0.0
2000-02-25,0.7545139089501964,0.7550526021121744,0.7569784748655801,0.7543706159282881,0.017245200549430822,0.7354023869987211,0.7131306513744898,0.0,0.7281418725289645,0.4284808496753011,0.0,0.0,0.0
2000-02-28,0.7410626231489976,0.7338981146478051,0.7310410794737717,0.7347427279935782,0.012411169873988824,0.7407710329170933,0.7171145727584345,0.0,0.7184752767008626,0.36512127638415265,0.0,0.0,0.0
2000-02-29,0.7393811776522023,0.7322279857225887,0.7265302402688066,0.7207227444206632,0.014143131576786361,0.745040386012576,0.7193256185407311,0.0,0.7031916682640011,0.3808418465707645,0.0,0.0,0.0
2000-03-01,0.7236880387014533,0.7222074332120771,0.7214555531595471,0.7291347679646766,0.015496943340273097,0.7497954751526227,0.7221621645643873,0.0,0.6835488284556384,0.44947047357749664,0.0,0.0,0.0
2000-03-02,0.7292927828445939,0.721650741990404,0.7152531702416982,0.7257699696804926,0.01264360383776815,0.7541159575566848,0.7243941340421928,0.0,0.6612068393052086,0.4131721583854467,0.0,0.0,0.0
2000-03-03,0.7292927828445939,0.7199806683253844,0.7186363136380739,0.7291347679646766,0.012906009418127026,0.759101131123025,0.7267479643038053,0.0,0.622172764885658,0.43380854100230737,0.0,0.0,0.0
2000-03-06,0.7433045319331804,0.745032049601663,0.7237110007473337,0.7313779297093943,0.01907624166012934,0.7648276872768262,0.7291005694365982,0.0,0.55359145502882,0.4303351333838284,0.0,0.0,0.0
2000-03-07,0.7276113373477986,0.7294445296142225,0.7270940881731014,0.7308171392732149,0.01626680283754491,0.7692504308357335,0.731173379642244,0.0,0.5065357987992178,0.4217582209523531,0.0,0.0,0.0
2000-03-08,0.725929947485636,0.7311146032792423,0.7242748486516283,0.7375466801744757,0.014303379043487892,0.7748235990637966,0.7337176324303324,0.0,0.41472423230140276,0.4440251117197434,0.0,0.0,0.0
2000-03-09,0.7376997877900398,0.7283310919106794,0.7282217839816907,0.7336210914541124,0.015228926194611265,0.780729110335312,0.7356294088281237,0.0,0.23302691771731585,0.4115728979625353,0.0,0.0,0.0
2000-03-10,0.7337764891436944,0.7305579120575691,0.7169447139545824,0.7167972113674068,0.01855157028929458,0.7833111759461825,0.735686975821329,0.7362275269162235,0.12686461938915866,0.37224977933833553,0.0,0.0,0.0
2000-03-13,0.7164019046961501,0.7071765491861133,0.7220194010638418,0.7162363652641204,0.0,0.7817005824244395,0.7356833174155134,0.7371087967933047,0.12305529928414725,0.4217284363243215,0.0,0.0,0.0
2000-03-14,0.702950618894951,0.6938157940853658,0.693826614054855,0.7027772277944918,0.011093189253010376,0.7804990259090182,0.7343422957400757,0.7381264539851159,0.14556247087977703,0.38164800855966774,0.0,0.0,0.0
2000-03-15,0.7012692290327884,0.6921457204203461,0.6943905179297575,0.6887572998886838,0.009100396270202893,0.7785049574975567,0.7317355414300035,0.7392070582070386,0.18348189426251074,0.3791980387569761,0.0,0.0,0.0
2000-03-16,0.7018296923201759,0.7227641244337505,0.7005929568182143,0.7302562931699285,0.020284425648844102,0.7784026963427113,0.7335016590937522,0.7410640185063684,0.18313336784483406,0.5567698022596739,0.0,0.0,0.0
2000-03-17,0.7376997877900398,0.7333413681659352,0.7270940881731014,0.7353034627626507,0.01524974989468122,0.7784793903055803,0.7356012162670994,0.7428370483908052,0.1836167590800325,0.4388964759055016,0.0,0.0,0.0
2000-03-20,0.7270508740604111,0.7233208156554236,0.7248386965559228,0.72857392186139,0.028018152814655563,0.7784793903055803,0.7368319625361953,0.7447149931163272,0.1836167590800325,0.40302196777282717,0.0,0.0,0.0
2000-03-21,0.7253694285636159,0.7305579120575691,0.7242748486516283,0.7381075262777622,0.012032575602549937,0.7794508598570213,0.7388930454959566,0.7470545556444652,0.18285240771517347,0.4526664373546386,0.0,0.0,0.0
2000-03-22,0.7382603067120597,0.7355681883128248,0.73498812674505,0.7420331149981255,0.01931325374257665,0.7795531210118668,0.7411480014414576,0.7496249270739117,0.18400180517875842,0.4353594040491934,0.0,0.0,0.0
2000-03-23,0.7461069040047505,0.7366816260163679,0.7293495357608878,0.7358643088659372,0.009354748954802278,0.7787861712324298,0.7425750783623106,0.7524156151915707,0.17237697720311773,0.40487109394793863,0.0,0.0,0.0
2000-03-24,0.7360183979278769,0.730001165575699,0.7316049833486742,0.7341818818902918,0.006403802830663587,0.7778658309895682,0.7436990257763185,0.7549125452949879,0.15636656310189398,0.4183612000676113,0.0,0.0,0.0
2000-03-27,0.7315346359941439,0.7316712945009155,0.7265302402688066,0.7369858897382963,0.006966540317969229,0.7779680896067269,0.7449946225895185,0.7575878294826981,0.15734094809853558,0.4320012366558583,0.0,0.0,0.0
2000-03-28,0.7433045319331804,0.7355681883128248,0.7394989099794069,0.7381075262777622,0.017318571932183502,0.7787606065781401,0.7462783093537252,0.7605673607735132,0.15887062729788548,0.4268715160830263,0.0,0.0,0.0
2000-03-29,0.7376997877900398,0.7316712945009155,0.7197640094466633,0.7235267522686677,0.016588931981246755,0.77850495495987,0.7459905484227104,0.7632951008196495,0.1593108165609492,0.3793093625800764,0.0,0.0,0.0
2000-03-30,0.7164019046961501,0.7144136455882586,0.7146893223374037,0.7145539939555821,0.01560450333440891,0.7779936542610166,0.744838385501834,0.7658759623793706,0.16330189656052024,0.3958279225483426,0.0,0.0,0.0
2000-03-31,0.7192042767677203,0.7261042717637897,0.712997722653912,0.7353034627626507,0.030553415415900155,0.7782748654582033,0.7458582544458402,0.7691177760865499,0.16472327399324704,0.48807452664554407,0.0,0.0,0.0
2000-04-03,0.7220066488392907,0.7294445296142225,0.727657992048004,0.7375466801744757,0.03232586958813765,0.7785560791930763,0.7470039477288242,0.7723386074503584,0.16669286030914587,0.4302861388824436,0.0,0.0,0.0
2000-04-04,0.7376997877900398,0.7511557083002651,0.740626661758604,0.758856995084831,0.02418956919345839,0.7798343271336804,0.7501585722569436,0.7756748427441159,0.18688143751895075,0.4880542700304593,0.0,0.0,0.0
2000-04-05,0.743864995220568,0.7528258372254817,0.733296527061558,0.7515666080802837,0.0189121017108526,0.7804734511039823,0.7522881604473557,0.7784655298203639,0.1954532051527546,0.4019074121419631,0.0,0.0,0.0
2000-04-06,0.7533929267407888,0.7572794222590641,0.7451374449929611,0.7571746237762925,0.018016867330189885,0.7815471818102687,0.7547723147349716,0.780826073650462,0.2089777254933807,0.4401944835768253,0.0,0.0,0.0
2000-04-07,0.7550744278722166,0.7611763160709735,0.7558507230863828,0.7644649551137327,0.01670940922623712,0.783720202801758,0.7577444732736279,0.7833754616951273,0.22330348322826998,0.44507351704665055,0.0,0.0,0.0
2000-04-10,0.7618000429554999,0.7595062424059539,0.7609254661662503,0.7655865916531989,0.01719468980504312,0.7859699228314896,0.7605450492180094,0.78615565759969,0.23371262458014608,0.4267665579014987,0.0,0.0,0.0
2000-04-11,0.7505906103038511,0.7595062424059539,0.7564145709906774,0.7599786316242969,0.0130375516980223,0.7885775530966498,0.7625215251565653,0.7886420986142436,0.22188501449823017,0.40700866704730404,0.0,0.0,0.0
2000-04-12,0.762920969530275,0.7617330625528432,0.7485205883893368,0.7487626558993863,0.02050794301508688,0.7913130066332588,0.7631950027840362,0.7909606777576006,0.17029750694377513,0.3903387873186729,0.0,0.0,0.0
2000-04-13,0.7421836053584052,0.7494856346352455,0.7434459012800773,0.758856995084831,0.013808479589399836,0.7926168217658389,0.7648076220688022,0.7933526951027545,0.17290821569399834,0.45367028082742533,0.0,0.0,0.0
2000-04-14,0.7522720558006462,0.7533825284471548,0.7378073662665231,0.7397898975863008,0.016614714893832372,0.7928213440755295,0.764371568388006,0.7955978350029038,0.17172177244414652,0.36707572346085077,0.0,0.0,0.0
2000-04-17,0.7012692290327884,0.7166404657351483,0.7028482924647849,0.7151148400588685,0.026538798087085286,0.7922077872972038,0.7615245749653409,0.7976436405582115,0.18431026895420852,0.34888210883288867,0.0,0.0,0.0
2000-04-18,0.726490355138391,0.7205373042868608,0.715817018145993,0.715675574827941,0.012774854888740524,0.7911851858994967,0.7590044555360715,0.7991753714110654,0.19838463962131314,0.42521472342993655,0.0,0.0,0.0
2000-04-19,0.7197647400551077,0.7188672306218411,0.7101784271618309,0.7207227444206632,0.016976544364303885,0.7902137138103691,0.7572259886728788,0.8011477377231655,0.20643451701679597,0.4391636894090042,0.0,0.0,0.0
2000-04-20,0.7231275754140656,0.7277744006890062,0.7208917612258605,0.7319387201455739,0.010323679230446043,0.7900347586926546,0.7567316621135937,0.8035397561097302,0.20741745205413206,0.4581371221997961,0.0,0.0,0.0
2000-04-21,0.7320950992815316,0.7227641244337505,0.7378073662665231,0.7319387201455739,0.0,0.7899325000754959,0.7562844142742404,0.8048826437894278,0.2080349205935725,0.4234700115314069,0.0,0.0,0.0
2000-04-24,0.7320950992815316,0.7227641244337505,0.7378073662665231,0.7319387201455739,0.0,0.7897024156492021,0.7558797614672066,0.8045154486148003,0.2091190455329812,0.4234700115314069,0.0,0.0,0.0
2000-04-25,0.7152810337560074,0.7116301342196957,0.7163808660502876,0.7123107765437571,0.015829819663312573,0.7885264237880706,0.7535628140179713,0.8042007082571884,0.22239934132559647,0.36359565031152274,0.0,1.0,0.0
2000-04-26,0.7208856666298828,0.7116301342196957,0.7124338747496173,0.7106284052352186,0.012658280111317014,0.7879384291263479,0.7512993163442101,0.803791547354409,0.23188527639415416,0.41821784853860067,0.0,0.0,0.0
2000-04-27,0.7130391249718244,0.7049497842994203,0.7051037400525713,0.7050204452063168,0.020213094532716993,0.7875038249280502,0.7486940113901603,0.803277473693366,0.240745628474567,0.4059274257117369,0.0,0.0,0.0
2000-04-28,0.7135995326245796,0.7060632220029636,0.7146893223374037,0.7151148400588685,0.01580145563038743,0.7865834897605615,0.7473401186339569,0.8029312619035198,0.24844878845974758,0.45525994356976995,0.0,0.0,0.0
2000-05-01,0.7152810337560074,0.7060632220029636,0.7208917612258605,0.7151148400588685,0.0,0.7855608934382275,0.7461151680450108,0.8026794717002518,0.255239510322047,0.4234700115314069,0.0,0.0,0.0
2000-05-02,0.7152810337560074,0.712743571923239,0.7067953397360631,0.7218443809601294,0.009609442793282774,0.7838736059536154,0.745675732495135,0.80277389328683,0.24864154909549138,0.444408806001912,0.0,0.0,0.0
2000-05-03,0.7152810337560074,0.7116301342196957,0.7152531702416982,0.7128716226470434,0.009496199674737233,0.7821096245061342,0.7443863401571936,0.8022703107974724,0.24923750258581004,0.39577307784662213,0.0,0.0,0.0
2000-05-04,0.7096762896128666,0.703279655374204,0.6966459655175439,0.696047686893231,0.01748939017670365,0.779323041660946,0.7415476060948062,0.8012106889189202,0.25604883294035563,0.3709827979934995,0.0,0.0,0.0
2000-05-05,0.6962250038116677,0.6915890291986728,0.6898796227541846,0.6904396711972223,0.011856636721482579,0.7759484641540352,0.7384218436373081,0.8000146797256378,0.2546516715873699,0.40561612534616787,0.0,0.0,0.0
2000-05-08,0.6889388698063645,0.6849086240182006,0.6786026086976842,0.6752981067519482,0.012966944493789255,0.7718324989842907,0.7340888437340605,0.7989025999058376,0.26090559196900814,0.3749336846838551,0.0,0.0,0.0
2000-05-09,0.675487528370533,0.6665375374020006,0.6808579443442547,0.6752981067519482,0.0,0.7679721828951297,0.7301685104882651,0.7980528035438123,0.26271256677351645,0.4234700115314069,0.0,0.0,0.0
2000-05-10,0.6721247486462079,0.676558145172709,0.6746555614264059,0.6713725736986919,0.015398757589124101,0.7644442149247942,0.7262313812453295,0.7969721982804788,0.27228331616482065,0.41064895083308084,0.0,0.0,0.0
2000-05-11,0.674927120717778,0.6776715276160553,0.6707085701257356,0.6797845415755981,0.01092418661280385,0.7608395529915897,0.7235052871895603,0.7961119107467682,0.25120369890984656,0.45107931994331196,0.0,0.0,0.0
2000-05-12,0.6866969610221818,0.6776715276160553,0.6735278656178167,0.6752981067519482,0.008540383021450316,0.7578995771452902,0.7205929117099078,0.7951047436852315,0.2497088040930699,0.4088985836022721,0.0,0.0,0.0
2000-05-15,0.6771690295019608,0.6743313250258193,0.6735278656178167,0.6713725736986919,0.007655075386645295,0.7559055061961422,0.717567744255387,0.7939821737351568,0.26414348431020485,0.41064895083308084,0.0,0.0,0.0
2000-05-16,0.6704433031494126,0.6726612513607996,0.6757832572349952,0.6769805893947007,0.01200123271378485,0.754141524748661,0.7153880720071114,0.7929750087564417,0.2705957200861489,0.4418763389443994,0.0,0.0,0.0
2000-05-17,0.6788504193641234,0.6871354441650903,0.6769110090141924,0.6842708650650339,0.027334190872151658,0.752479799380652,0.7141405724328885,0.7919783339080009,0.2681201567700558,0.44723066775841885,0.0,0.0,0.0
2000-05-18,0.6838946445852438,0.6893622090517831,0.6842411437112383,0.6870749285801454,0.016824779148002462,0.750434601660611,0.7132905798847622,0.7911075562440159,0.25279918611154756,0.4325268693220159,0.0,0.0,0.0
2000-05-19,0.6822132547230813,0.674888071507689,0.6746555614264059,0.6713725736986919,0.014588205922579487,0.7476735834697128,0.7109608726040649,0.7902577598819907,0.24097535224695343,0.3729277937122586,0.0,0.0,0.0
2000-05-22,0.6715642853588202,0.6643108277755044,0.655484452827349,0.6500622031212296,0.012887417363689117,0.7439410931896865,0.7067349917833228,0.7890197849605564,0.2434194625825779,0.3535262596941686,0.0,0.0,0.0
2000-05-23,0.650266346630298,0.6643108277755044,0.655484452827349,0.669129356286867,0.03620407861779691,0.7419725894325148,0.7048066715119748,0.7883903063281541,0.24074260003563677,0.48776947012183547,0.0,0.0,0.0
2000-05-24,0.6513873288397054,0.6598571874817252,0.6560483567022516,0.6680077754145081,0.04148499258668456,0.7400296503296326,0.7029505261993736,0.7880021277687452,0.2370293299897923,0.41977843482696536,0.0,0.0,0.0
2000-05-25,0.6676409867124748,0.6927024116420193,0.6729640177135222,0.7016556469221329,0.044774872595459037,0.7398762598662079,0.7046154386202822,0.7874670717643318,0.23504304238257112,0.5343752012319174,0.0,0.0,0.0
2000-05-26,0.691180778590547,0.7177538481784946,0.6910073745333819,0.7190403731121248,0.026811804400237706,0.7400552124462357,0.7078496662436639,0.7871628246612267,0.23912572772098994,0.47844169260519476,0.0,0.0,0.0
2000-05-29,0.7068739175412964,0.7071765491861133,0.7000290529433117,0.7033380182306713,0.011570598330071721,0.739518344555406,0.7092152057848073,0.7866907156869251,0.2297435107047538,0.37483947529943124,0.0,0.0,0.0
2000-05-30,0.7012692290327884,0.7060632220029636,0.7045398921482765,0.7072636069510349,0.018493767172677474,0.7388536533931278,0.7108408605420353,0.7861136929129489,0.21441008881748014,0.4358578106816247,0.0,0.0,0.0
2000-05-31,0.7107972161876419,0.7171971016966248,0.7141254184625012,0.7151148400588685,0.021484866276540285,0.7389559145479732,0.7130920297713672,0.7856101104235913,0.21681928973576986,0.4481290757875952,0.0,0.0,0.0
2000-06-01,0.7096762896128666,0.7288878383925493,0.7152531702416982,0.7330603566850399,0.020422894184608565,0.7406432045702718,0.7169124175168707,0.7855576545651649,0.25280287521672157,0.4793070277284606,0.0,0.0,0.0
2000-06-02,0.7236880387014533,0.7550526021121744,0.7293495357608878,0.7611002124966559,0.047803733273547644,0.7438643941514443,0.7231558567797736,0.7860612380959333,0.3249345293395682,0.508892951138327,0.0,0.0,0.0
2000-06-05,0.7545139089501964,0.7478155609702258,0.746829044676453,0.7498842367717453,0.013178819359777147,0.7472645388503314,0.7276899202721299,0.7863025381689267,0.3605254815060697,0.390380672013857,0.0,0.0,0.0
2000-06-06,0.749469683729076,0.7517124547821352,0.7524675796900071,0.7543706159282881,0.023817328705034536,0.7508692033212225,0.7322380720901932,0.7866067852720319,0.39225932556016807,0.4368751860476607,0.0,0.0,0.0
2000-06-07,0.7522720558006462,0.745032049601663,0.740626661758604,0.744837067179023,0.012399499082924282,0.7542182161738434,0.7354055215039823,0.7870054550031262,0.40491818405029933,0.3951291878607864,0.0,0.0,0.0
2000-06-08,0.7461069040047505,0.7444753583799898,0.7445736530592744,0.7465194384875614,0.01151202137660234,0.7572604480996151,0.738438520955197,0.7876034590790619,0.4180118636827619,0.428526021483781,0.0,0.0,0.0
2000-06-09,0.7433045319331804,0.745032049601663,0.7457013488678638,0.7487626558993863,0.012589723158701183,0.7606094634899228,0.7414056180304172,0.7878552513651514,0.4257750921160067,0.43019852782113377,0.0,0.0,0.0
2000-06-12,0.744425402873323,0.7416919022716237,0.740626661758604,0.7420331149981255,0.008797499884569336,0.7638306530710954,0.7434212813535885,0.787939182821455,0.4215732052457855,0.4033365541823914,0.0,0.0,0.0
2000-06-13,0.7433045319331804,0.7478155609702258,0.7462651967721583,0.7549314620315747,0.01617847393731211,0.7673841856957204,0.7465269511349907,0.7878657446196581,0.4249021178710231,0.46235845903607703,0.0,0.0,0.0
2000-06-14,0.7550744278722166,0.7589494959240838,0.7564145709906774,0.7639042203446602,0.0216719051399833,0.7710144173585879,0.7502286506347894,0.788096554562377,0.43432338626090733,0.4501267671054857,0.0,0.0,0.0
2000-06-15,0.7589976708839294,0.7595062424059539,0.7648724014963126,0.7683905438340961,0.014830714742925865,0.7747213379089511,0.7540237056887042,0.7883063800789041,0.44319501164395364,0.4366638501083738,0.0,0.0,0.0
2000-06-16,0.7657233416018452,0.7583928047024104,0.7445736530592744,0.7627825838051944,0.03653114533986586,0.7788884298495886,0.7568999484406475,0.7882749065638482,0.4287018709718082,0.40706026934007944,0.0,0.0,0.0
2000-06-19,0.7130391249718244,0.7038364018560738,0.7186363136380739,0.7128716226470434,0.0,0.7817517117330189,0.7545415831555145,0.7872887239285036,0.36927923205390856,0.276501534280723,0.0,0.0,0.0
2000-06-20,0.7522720558006462,0.7500423258569188,0.7490844922642393,0.7431546958704845,0.009121323148519819,0.7851262917776163,0.7554176767719629,0.7869739846123024,0.3241408787464249,0.5179469611656595,0.0,0.0,0.0
2000-06-21,0.7388207699994471,0.7383516996813876,0.7411904536922908,0.7358643088659372,0.011138333064390356,0.7882196555496539,0.7554857369946723,0.7867326845393089,0.2610648636685163,0.40151789513870173,0.0,0.0,0.0
2000-06-22,0.7382603067120597,0.7311146032792423,0.7299134396357904,0.7240875983719541,0.014276416237723213,0.7892422569473608,0.754376821021331,0.7860822246049467,0.24288764518226105,0.38770917647086517,0.0,0.0,0.0
2000-06-23,0.7276113373477986,0.7266610182456598,0.7180724097631714,0.729695502733749,0.009277631536018474,0.7897279904542381,0.7539308890475958,0.7858933803903795,0.23752817433990212,0.4407347059597166,0.0,0.0,0.0
2000-06-26,0.7332160814909392,0.7355681883128248,0.7293495357608878,0.7431546958704845,0.01820075426460449,0.7915431062856717,0.7548651440076554,0.7864179452231078,0.21287357868631315,0.4646344340821263,0.0,0.0,0.0
2000-06-27,0.7405021598616099,0.7389083356428641,0.7417543575671933,0.7358643088659372,0.008338592997021119,0.7928469214182519,0.7549858263983944,0.7867956326108313,0.18926797975193901,0.40151789513870173,0.0,0.0,0.0
2000-06-28,0.7354578790058568,0.7333413681659352,0.7338603749658528,0.7353034627626507,0.00895518453674935,0.7937672565857404,0.7550392723998711,0.7870684061988806,0.17287793749240712,0.4217669616853381,0.0,0.0,0.0
2000-06-29,0.7354578790058568,0.7327847322044586,0.727657992048004,0.729695502733749,0.022532218676542443,0.7936138635846293,0.7545302498186559,0.7870264404707288,0.17485373367975557,0.40642994687471307,0.0,0.0,0.0
2000-06-30,0.7332160814909392,0.7422485382331002,0.733296527061558,0.7515666080802837,0.016238004457483326,0.7931792568486449,0.7562434877650952,0.7873936356453564,0.16957191234063182,0.4903619427927798,0.0,0.0,0.0
2000-07-03,0.744425402873323,0.7472588697485525,0.7411904536922908,0.756613833340113,0.009866639536334931,0.7934860377754942,0.7582952069174738,0.7878552534479728,0.172400089941409,0.4385220695748638,0.0,0.0,0.0
2000-07-04,0.7505906103038511,0.7500423258569188,0.7547230272777935,0.755492196800647,0.010140161740722202,0.7935371670840736,0.760040044122124,0.7886630840818463,0.1729422645581556,0.42014414408327355,0.0,0.0,0.0
